Date,Open,High,Low,Close,Adj Close,Volume,S&P500,SOX,VIX,KOSPI,kosATR14,kosATR30,kosATR60,kosATR90,kosADX14,kosADX30,kosADX60,kosADX90,log_return,CCI,MA5,MA10,MA20,MA60,MA20_ratio,MA60_ratio,MA20_volume,MA60_volumne,RASD5,RASD10,MACD,CCI14,CCI30,CCI60,ATR14,ATR30,ATR60,ATR90,ub,middle,lb,MTM1,MTM3,MTM6,ROC60,ROC90,WPR14,WPR30,WPR60,WPR90,ADXR14,ADXR30,ADXR60,ADXR90,ADX14,ADX30,ADX60,ADX90
2010-10-25,15460.0,15580.0,15340.0,15420.0,12540.6875,12353450,1185.6199951171875,360.7799987792969,19.850000381469727,1915.7099609375,20.941950186097106,20.188045381523875,20.940719545146965,21.832738680639405,29.96599273649091,11.322763379908277,6.290500366771754,4.7046083430233425,-0.007751966882462941,87.84555005553513,15196.0,15088.0,15242.0,15471.333333333334,1.0116782574465293,0.9966820355927091,20777405.0,17281210.833333332,181.2144835377897,167.16484069819816,-45.106722475393326,87.11111111111266,64.11698537682847,-36.08786610878707,279.3601964146588,286.5620255714926,303.5848238067208,316.62107546749627,15832.579376544762,15242.0,14651.420623455238,-120.0,520.0,340.0,-7.885304659498205,0.0,-38.983050847457626,-38.983050847457626,-65.71428571428571,-65.71428571428571,12.157703253734768,8.19497812605052,5.385283937945347,5.392314922041102,12.105748905728687,7.928110625279646,4.555928729075719,4.146600808780274
2010-10-26,15360.0,15420.0,15160.0,15260.0,12410.5673828125,15629050,1185.6400146484375,359.3599853515625,20.21999931335449,1919.4100341796875,20.181099391554454,19.85811183755641,20.763208203769516,21.70448646266008,30.32043935214581,11.4122655256071,6.308625810643295,4.706145636804463,-0.010430040284354685,57.61919008317504,15284.0,15122.0,15260.0,15450.0,1.0,0.9877022653721683,20393072.5,17293940.0,205.22576479267235,155.75976791556587,-37.80496832474091,57.08630245447412,7.419064748202041,-63.05427008834704,277.97732524218316,285.67662471910955,302.8584100766088,315.9919524067463,15829.350507157058,15260.0,14690.649492842942,-160.0,-40.0,240.0,-7.738814993954046,0.92592592592593,-41.66666666666667,-52.54237288135593,-69.56521739130436,-73.33333333333333,11.696049112996445,8.113176255165893,5.352434649816254,5.386241651429394,11.512719236545662,7.713325048937605,4.507823208448303,4.104278853836326
2010-10-27,15160.0,15300.0,15020.0,15060.0,12247.91015625,16732750,1182.449951171875,370.45001220703125,20.709999084472656,1909.5400390625,20.341730266488078,19.94383916432537,20.79098692771711,21.71254696463747,30.217415502600524,11.503720418525942,6.327209318332826,4.7062007406144515,-0.013192995031820302,10.599468060798905,15316.0,15140.0,15241.0,15431.0,0.9881241388360343,0.975957488173158,19462307.5,17299502.5,218.97811946678203,153.1860069463771,-47.6078108753718,8.71459694989075,-41.71280915466931,-88.05224740683856,278.1218020105986,285.48740389513927,302.477436575332,315.5920418244491,15810.417245962923,15241.0,14671.582754037077,-200.0,-480.0,240.0,-7.037037037037042,-1.6971279373368175,-59.090909090909086,-69.4915254237288,-79.3103448275862,-82.85714285714286,11.302023101943767,8.053382448562667,5.333426968304231,5.395121930506115,10.952050369146177,7.617108463973696,4.487107683461181,4.073948565065162
2010-10-28,15200.0,15300.0,15060.0,15280.0,12426.828125,14631600,1183.780029296875,370.3399963378906,20.8799991607666,1907.8699951171875,19.823747091761238,19.715376719524937,20.662636575927028,21.616740507478298,30.24197823823748,11.624004534637697,6.358994252540112,4.706025870538907,0.014502371009312903,44.84989372626635,15312.0,15168.0,15228.0,15415.666666666666,1.0034147622800105,0.9911994291521613,19351112.5,17335778.333333332,218.3124890277523,159.37300888186502,-37.19570391788511,46.51661307609969,-10.951661631419455,-72.17361603741392,275.3988161526987,283.97115709863465,301.4361459657431,314.7521302486219,15781.158205218,15228.0,14674.841794782,220.0,-140.0,380.0,-5.679012345679013,-0.7792207792207795,-34.090909090909086,-50.847457627118644,-66.66666666666667,-72.38095238095238,10.936141805966281,8.0415334167196,5.321107712402027,5.394367969157725,10.43142927798951,7.524099098508584,4.466737417223843,4.043955279502567
2010-10-29,15280.0,15300.0,14900.0,14900.0,12117.78515625,23060950,1183.260009765625,372.6400146484375,21.200000762939453,1882.949951171875,21.167757483644362,20.346193914811604,20.962257509296993,21.805886641596594,29.100724000522057,11.584410382335784,6.340045573331371,4.688843032885929,-0.025183472898515056,-27.418826539473255,15184.0,15150.0,15196.0,15392.333333333334,0.980521189786786,0.9680143794529744,19763872.5,17501695.0,201.3826302182267,169.8770606468202,-58.92757790939322,-30.817610062892307,-67.77007380899067,-102.86589562013032,284.29890071322023,287.8387851953468,303.07887686631403,315.69932880141494,15747.303908928641,15196.0,14644.696091071359,-380.0,-360.0,-400.0,-8.588957055214719,-1.9736842105263164,-77.27272727272727,-83.05084745762711,-87.95180722891565,-90.47619047619048,11.12841007152321,8.159378594386798,5.308172806126652,5.390091340030403,10.546947842835122,7.560580503623182,4.4770404930264,4.027459979698182
2010-11-01,15060.0,15060.0,14860.0,14940.0,12150.3154296875,14837800,1184.3800048828125,371.45001220703125,21.82999992370605,1914.739990234375,22.11934553726798,20.817653792130383,21.18771972138163,21.946821125960795,28.020337584350102,11.542409137533232,6.324933214069489,4.676208340839487,0.002680909682731381,-64.50869613930377,15088.0,15142.0,15163.0,15372.666666666666,0.9852931477939721,0.9718548072336182,19863995.0,17572047.5,175.78573537715874,178.50010945747368,-72.09155237100822,-64.12529550827425,-89.44970713717441,-115.40004457321164,278.2775506622759,284.91082568883525,301.36089558520877,314.41378070362146,15692.191836671731,15163.0,14633.808163328269,40.0,-120.0,-600.0,-7.3200992555831235,-1.3210039630118908,-72.72727272727272,-79.66101694915254,-85.54216867469879,-88.57142857142857,11.475365587249598,8.288828023802548,5.293929930493846,5.395373207222665,10.798064404704448,7.626910710575548,4.494702722695849,4.014426183585917
2010-11-02,14940.0,14960.0,14740.0,14800.0,12036.45703125,16536700,1193.5699462890625,374.1900024414063,21.56999969482422,1918.0400390625,21.475819809717603,20.560731510778126,21.05309081521798,21.848634061800816,27.25245393790318,11.548490049522716,6.311645614658095,4.665321647775703,-0.009415000672405666,-109.53576481061249,14996.0,15140.0,15130.0,15351.333333333334,0.9781890284203569,0.9640856385981673,19975822.5,17613850.0,165.6013009077855,185.41353285022836,-92.75174259169398,-109.28774928774955,-119.45250933222636,-135.53541015220185,274.11486847211336,282.7471314992074,300.0048806587886,313.36473869580345,15663.291665038936,15130.0,14596.708334961064,-140.0,-480.0,-620.0,-7.960199004975122,-2.245706737120212,-88.63636363636363,-91.52542372881355,-93.33333333333333,-95.23809523809524,12.008950057570257,8.320280886635414,5.2841245921428435,5.403176434334723,11.454067052161134,7.783527288339147,4.5346093953138835,4.011362015887203
2010-11-03,14800.0,14980.0,14780.0,14800.0,12036.45703125,17874950,1197.9599609375,377.80999755859375,19.559999465942386,1935.969970703125,21.741114209469917,20.715038507293855,21.122038325068512,21.885759698961362,26.92600059287929,11.689832990348249,6.330845369883404,4.6673044018871455,0.0,-93.34936308473611,14944.0,15130.0,15077.0,15331.0,0.9816276447569146,0.9653642945665645,19691812.5,17706820.0,168.72545198889023,193.85178572783556,-107.8815013960284,-93.44799344799418,-105.85355904548143,-129.80012661662292,268.8209492955338,279.9888937825672,298.3381326478087,312.1051304880723,15511.009216492,15077.0,14642.990783508,0.0,-100.0,-460.0,-7.615480649188511,-4.269081500646832,-88.63636363636363,-91.52542372881355,-92.7536231884058,-95.23809523809524,12.302015989445568,8.323128073392116,5.27054777802195,5.405347614014218,11.95855019721392,7.915222596088289,4.569538773651619,4.006566356123427
2010-11-04,14940.0,15280.0,14900.0,15260.0,12410.5673828125,27312500,1221.06005859375,389.75,18.520000457763672,1942.5,20.874605005333674,20.344870068769477,20.930170775510078,21.749362206212485,26.047545082711302,11.895189402797165,6.3576763946035495,4.660855546051721,0.030608187910696572,18.220419377393142,14940.0,15126.0,15070.0,15318.0,1.0126078301260784,0.996213604909257,19780330.0,18009725.833333332,170.21416780512942,194.2633284164403,-81.81072551456964,20.952380952380217,-12.875845202128504,-74.8702067583573,283.90516720299564,286.6559306564816,301.36583043701194,313.97062903820483,15487.133072292285,15070.0,14652.866927707715,460.0,320.0,200.0,-4.862842892768082,-2.179487179487183,-36.36363636363636,-52.54237288135593,-59.42028985507246,-73.33333333333333,11.659458301391508,8.277852289555042,5.213103875444599,5.3874921392375965,11.17660962865728,7.761389844989143,4.540602804886839,3.975691523559108
2010-11-05,15600.0,15800.0,15500.0,15520.0,12622.0146484375,35165050,1225.8499755859375,392.0199890136719,18.26000022888184,1938.9599609375,21.413564929617877,20.614042531320912,21.055001995006783,21.823480892202483,25.145140812313404,12.254056852557378,6.375506387277982,4.679080173763158,0.016894165730413257,164.22842847593563,15064.0,15124.0,15088.0,15312.333333333334,1.0286320254506893,1.0135620523760802,20182295.0,18361462.5,190.3411718262083,195.86190102221695,-39.71184725400053,160.3864734299504,126.36612021857938,10.661609000680794,302.19765525992455,295.10073296793223,305.3430665963951,316.4820664933359,15547.982608366881,15088.0,14628.017391633119,260.0,720.0,240.0,-2.1437578814628044,1.8372703412073532,-25.454545454545453,-30.508474576271183,-30.508474576271183,-60.95238095238095,12.171530280698203,8.373068794119668,5.170668181672799,5.364906831758833,12.113705912978563,7.803165654676737,4.518927271427188,3.960926283939409
2010-11-08,15700.0,15760.0,15520.0,15560.0,12654.544921875,13961400,1223.25,391.8800048828125,18.290000915527344,1942.4100341796875,21.18044617348446,20.53190452506855,21.006583667485835,21.78266335277523,24.4238832167848,12.552389572124728,6.40266398031386,4.697292726036874,0.0025739492993112033,131.88411616991002,15188.0,15138.0,15113.0,15312.0,1.0295771852047906,1.01619644723093,19941142.5,18294854.166666668,225.4103601526051,200.59804776488136,-3.0849557706042106,131.068162926018,115.85404818199363,11.643520647475341,297.75496559850137,293.2640418690011,304.2540154864552,315.63226575452103,15616.471945593794,15113.0,14609.528054406206,40.0,760.0,660.0,-0.12836970474967568,3.0463576158940464,-21.818181818181817,-27.11864406779661,-27.11864406779661,-59.04761904761905,12.865258775266176,8.5145999137323,5.1489527365612275,5.3352117661411285,12.983866748419757,7.843548937374744,4.497612996858532,3.946325102537706
2010-11-09,15680.0,15680.0,15340.0,15480.0,12589.484375,12801650,1213.4000244140625,387.3200073242188,19.07999992370605,1947.4599609375,20.544702110869498,20.2568420174621,20.86114109464232,21.677078529931897,23.665637982400668,12.886580384795792,6.42397181671829,4.7153029166186595,-0.005154540914278416,81.73456608510969,15324.0,15160.0,15141.0,15314.666666666666,1.0223895383396078,1.010795751349469,19661657.5,18152204.166666668,248.84830300118173,207.22480195448307,19.264716539983056,81.81818181818122,76.92307692307752,-9.755760049817049,300.77246805575123,294.8219071400344,304.8497818950143,315.9030183572486,15660.457409226205,15141.0,14621.542590773795,-80.0,220.0,540.0,1.0443864229765065,3.892617449664426,-30.18867924528302,-33.89830508474576,-33.89830508474576,-62.857142857142854,12.45424560188949,8.404716740185895,5.100828004226664,5.298223484258387,13.025815384824755,7.7288976339114,4.441026938631414,3.916639833607776
2010-11-10,15600.0,15800.0,15500.0,15800.0,12849.7294921875,21088000,1218.7099609375,387.3399963378906,18.46999931335449,1967.8499755859373,20.689362409311837,20.333945493182103,20.889621181215986,21.686999282811122,23.15061839865314,13.273428772346751,6.477475332045025,4.744830253197831,0.02046086783355688,114.17226774852661,15524.0,15234.0,15187.0,15317.666666666666,1.0403634687561731,1.0314886949709485,19695322.5,18265755.833333332,248.02429826457788,208.37487512673346,62.08266816178366,115.99229287090516,122.26298970292412,26.881274371525397,302.14586319462614,295.6611769020332,305.1022855300974,315.94854037550135,15765.44965208737,15187.0,14608.55034791263,320.0,280.0,1000.0,1.1523687580025532,2.3316062176165886,-0.0,-6.779661016949152,-6.779661016949152,-47.61904761904762,12.67754244228344,8.310536532081922,5.063114771617428,5.265062527755199,13.424892927544883,7.708379258644231,4.408201620773159,3.897081853904189
2010-11-11,15860.0,15980.0,15340.0,15340.0,12475.625,44525300,1213.5400390625,382.489990234375,18.63999938964844,1914.72998046875,23.620835127843133,21.713813325701032,21.57029383600822,22.13192129598822,22.30032937895847,13.51122299882692,6.472172970334009,4.762290306221555,-0.02954601934500503,76.09307905389092,15540.0,15240.0,15204.0,15312.666666666666,1.0089450144698764,1.0017850145848752,20586087.5,18836510.833333332,244.11084407667954,207.16250594090388,58.22684486647813,73.1952291274321,81.79048511835133,-0.9875100837303838,326.27830153786715,307.13913767196544,310.6839141045958,319.54911214910686,15779.444176267341,15204.0,14628.555823732659,-460.0,-220.0,540.0,-1.9181585677749413,-1.2870012870012881,-51.61290322580645,-50.0,-50.0,-69.52380952380952,13.200921922993896,8.284710802125407,5.042837541497766,5.2350855055911385,14.296094940259106,7.8189751049739495,4.409538288771384,3.8922728820786636
2010-11-12,15680.0,15800.0,15460.0,15560.0,12654.544921875,28325650,1199.2099609375,382.6099853515625,20.61000061035156,1913.1199951171875,26.128631223622193,22.947685563802665,22.189621946553917,22.538566397907797,21.392528089176984,13.681400379345504,6.43651244402365,4.770225779437076,0.01423969242572667,80.16889405353498,15548.0,15306.0,15228.0,15311.333333333334,1.0218019437877595,1.016240693168459,20768062.5,19067330.833333332,217.35362768958902,203.8473997578981,72.09220445145002,80.29059829059771,93.27648787232864,8.553050774145648,335.8298514280195,312.23449974956657,313.1725155361858,321.10967756967233,15820.540293988519,15228.0,14635.459706011481,220.0,80.0,300.0,-0.5115089514066473,0.12870012870012104,-33.87096774193548,-32.8125,-32.8125,-59.04761904761905,13.308893737162558,8.234051477103279,5.0192001812897615,5.209726195203542,15.105068237779454,7.925884423092678,4.410852678969638,3.887517343273422
2010-11-15,15720.0,16300.0,15700.0,16160.0,13142.51171875,35892450,1197.75,379.5700073242188,20.200000762939453,1913.81005859375,26.06087568700184,23.022097835373817,22.239462475960305,22.56791625694146,20.35563819809375,13.792208711245365,6.399201709207138,4.769144985923741,0.03783571237058377,146.32647132835794,15668.0,15428.0,15285.0,15321.333333333334,1.0572456656853124,1.054738490992951,21872465.0,19470273.333333332,208.28304508142247,216.84670261701322,129.9970621952143,148.33581718827563,191.20335519948512,90.07976528834584,364.6991477545895,326.49334975791436,320.2863069439161,325.76401448556487,15994.351816801789,15285.0,14575.648183198211,600.0,360.0,640.0,3.8560411311054033,3.589743589743599,-8.974358974358974,-8.75,-8.75,-30.476190476190474,13.98106208377575,8.374641737298067,5.033165819794176,5.206407808065734,17.010073798405326,8.359289176349554,4.501411758832096,3.922051138201772
2010-11-16,16280.0,16400.0,16000.0,16220.0,13191.3056640625,29475050,1178.3399658203125,374.0700073242188,22.57999992370605,1899.1300048828125,26.06152358714903,23.123692783830105,22.30330387284534,22.606827701742805,19.60205203545875,13.928222380155518,6.3486569656652225,4.751521850309656,0.003705805386568185,147.28176918285564,15816.0,15570.0,15355.0,15328.666666666666,1.0563334418756105,1.0581481320401862,22373717.5,19758525.833333332,219.6780921983862,234.2631975997834,178.66899276716504,147.89110429447808,202.18899638424813,114.63510918911045,367.22063720069025,328.9435714326506,321.61486849485084,326.58885876905856,16139.334112480134,15355.0,14570.665887519866,60.0,880.0,660.0,2.7883396704689423,4.915912031047864,-10.843373493975903,-10.588235294117647,-10.588235294117647,-27.61904761904762,14.698142714985064,8.53320800910445,5.055370962460817,5.215410800732365,18.964856151980616,8.837569582863965,4.607406050304781,3.963790269514421
2010-11-17,16020.0,16080.0,15900.0,15900.0,12931.060546875,17123100,1178.5899658203125,373.8500061035156,21.76000022888184,1897.1099853515625,26.544991768424097,23.447238961869104,22.478750110381252,22.72041937311233,19.091488184930903,14.036756979330587,6.2946037153929435,4.720139120152243,-0.019925739158983245,89.71390707519095,15836.0,15680.0,15405.0,15332.333333333334,1.0321324245374879,1.0370241537491576,22306167.5,19838400.833333332,253.1811789263973,250.602738595487,189.2390923005496,89.35055212427456,142.55136986301426,68.95430223699309,363.84773454349806,328.6454523848955,321.58795401993666,326.5156492271801,16194.41750677319,15405.0,14615.58249322681,-320.0,340.0,420.0,1.4030612244897878,0.2522068095838659,-30.12048192771084,-29.41176470588235,-29.41176470588235,-42.857142857142854,15.426728990097558,8.581644225817573,5.057322615866644,5.224095778167082,20.306510137359993,9.20684025280171,4.690684786708672,3.996245971169304
2010-11-18,15940.0,16100.0,15860.0,15980.0,12996.12109375,13296000,1196.68994140625,380.9599914550781,18.75,1927.8599853515625,26.943921276594697,23.73666449256722,22.63960435658844,22.824970323220107,18.09139588719513,14.146424955999926,6.244429212953898,4.70307144135751,0.005018723927390931,84.49212307946615,15964.0,15752.0,15439.0,15335.333333333334,1.0350411296068398,1.0420379950441245,21552447.5,19908641.666666668,269.85435715582014,256.9826006162493,201.74570484322248,84.90702411459336,134.6205417001884,72.53258264812422,355.0014677903911,325.6906039720656,320.22815478627103,325.554364235767,16265.121056504433,15439.0,14612.878943495567,80.0,-180.0,180.0,1.13924050632912,3.766233766233773,-25.301204819277107,-24.705882352941178,-24.705882352941178,-39.04761904761905,16.079782977750416,8.731292390905654,5.067898250945797,5.235091140904218,21.361501550796383,9.526518665872215,4.764189219768804,4.024810376541833
2010-11-19,16160.0,16380.0,16000.0,16360.0,13305.1669921875,19355150,1199.72998046875,387.0899963378906,18.040000915527344,1940.9599609375,25.95863420996293,23.383772420939977,22.481442656374462,22.71746956789266,17.056388474412874,14.339964049756798,6.222751002589695,4.699265598205528,0.02350151990171038,121.42295784041052,16124.0,15836.0,15480.0,15347.0,1.0568475452196382,1.0660063856128235,21498927.5,20041804.166666668,273.08427691936424,245.2189523044761,239.5586268656225,121.91595730306699,165.3472618950468,119.015464463509,358.215648662506,328.1675838396634,321.5576855398332,326.3815379664807,16398.346339895794,15480.0,14561.653660104206,380.0,140.0,1020.0,4.469987228607919,7.9155672823219,-2.4096385542168672,-2.3529411764705883,-2.3529411764705883,-20.952380952380953,17.193371273659768,8.961580038333445,5.107745943164899,5.270252540922767,22.9326754951584,10.006796640858994,4.884412686197389,4.074454164416299
2010-11-22,16400.0,16960.0,16360.0,16960.0,13793.1298828125,36057400,1197.8399658203125,391.3299865722656,18.3700008392334,1944.3399658203125,25.195161732912005,23.113313991283643,22.36125227095572,22.634720123041074,16.686988862807905,14.389297208649694,6.223101343474525,4.699853983625293,0.03601817818757097,177.903330139366,16284.0,15976.0,15557.0,15372.333333333334,1.0901844828694478,1.1032807858273521,22684125.0,20488373.333333332,290.7202274038871,249.50163624265423,314.31737059410443,178.71974444034936,222.93898972228345,207.69532783666986,375.485959472327,337.22866437834125,326.198390780836,329.42174310018646,16678.161897319027,15557.0,14435.838102680973,600.0,1060.0,1400.0,9.844559585492219,12.616201859229758,-0.0,-0.0,-0.0,-0.0,18.62320446557156,9.387244703855414,5.183105589806466,5.326062962156799,25.287858733929202,10.773781495599833,5.094319977985419,4.165625761523537
2010-11-23,17000.0,17020.0,16680.0,16800.0,13663.0068359375,18280200,1180.72998046875,388.2699890136719,20.6299991607666,1928.93994140625,25.194788852436147,23.182534905115855,22.40839708987729,22.663111470632284,16.006063283655635,14.330982946469582,6.208946563144855,4.682401726606125,-0.009478683942569816,163.47295469638604,16400.0,16108.0,15634.0,15394.666666666666,1.0745810413201995,1.0912870258098044,22816682.5,20619041.666666668,307.8888574081135,263.78347480324925,356.54353880765484,161.85696361355073,207.0469798657719,216.67569589556885,372.9512480814465,337.3210422323965,326.4284176011554,329.53927928796213,16868.769614138604,15634.0,14399.230385861394,-160.0,820.0,640.0,8.667529107373873,12.600536193029498,-10.377358490566039,-9.482758620689655,-9.482758620689655,-9.482758620689655,19.36364017146113,9.834632262472114,5.270975616928318,5.370829702505059,27.550670714264985,11.543367901597211,5.309712588653673,4.259985922495813
2010-11-24,16520.0,17040.0,16500.0,17020.0,13841.9267578125,31792000,1198.3499755859375,398.7099914550781,19.559999465942386,1925.97998046875,26.71086978261928,23.95711447077866,22.808589169629336,22.927076030680816,16.422740493069387,14.358342269534226,6.115029179265987,4.64683379135551,0.01301020742373278,138.95170694055955,16624.0,16230.0,15732.0,15423.0,1.0818713450292399,1.1035466511054919,23569645.0,20936438.333333332,319.099025494981,286.14010221068855,403.11340235037824,139.04662973222497,186.11102453012506,213.65777475503032,384.88330178991464,344.0770074913166,329.98794397446943,331.8777317403181,17075.333167907353,15732.0,14388.66683209265,220.0,660.0,800.0,11.09660574412532,14.381720430107524,-1.1764705882352942,-0.8547008547008548,-0.8547008547008548,-0.8547008547008548,20.478067492629812,10.183049948063033,5.326470445996348,5.39487387248326,28.842429072281057,12.119187518584226,5.483083384935823,4.337138919764104
2010-11-25,17060.0,17060.0,16760.0,16900.0,13744.3349609375,18359500,,,,1927.6800537109373,26.190802772476832,23.806208376440207,22.752278210812598,22.888218870791306,16.41790226747089,14.366340739373632,6.04297307942173,4.6138566647135315,-0.007075420729559124,120.62729455602434,16808.0,16386.0,15813.0,15446.0,1.0687409093783595,1.0941344037291207,23756040.0,21126022.5,319.59078346587864,294.7225703108488,425.43322817615444,119.47483588621448,172.1430648444317,213.1824115591369,378.8202088049207,342.6077739082727,329.4881449082283,331.5235347209812,17230.844843415525,15813.0,14395.155156584473,-120.0,-60.0,1000.0,8.89175257731958,12.666666666666671,-9.30232558139535,-6.779661016949152,-6.779661016949152,-6.779661016949152,21.529521663298308,10.496267802765328,5.411868482076629,5.421444794129478,30.07517657817686,12.686044260911993,5.656659302735348,4.4148636207050815
2010-11-26,16960.0,16980.0,16640.0,16740.0,13614.2080078125,15679300,1189.4000244140625,396.0299987792969,22.21999931335449,1901.800048828125,27.37574752421956,24.438669073788034,23.08607406224697,23.109238986636683,16.742883513286174,14.339436968734743,5.957078791485925,4.5685500241904435,-0.009512782502393504,87.24542380832025,16884.0,16504.0,15905.0,15473.0,1.0524992140836216,1.0818845731273832,23386957.5,21019811.666666668,306.9291359587746,290.0067064390688,425.30849652197503,86.07723577235753,139.66754919889763,186.2441857719637,376.04733674742636,342.5208481113303,329.6633424930912,331.61771766852587,17312.686044542603,15905.0,14497.313955457397,-160.0,-60.0,760.0,10.71428571428572,11.007957559681692,-18.6046511627907,-13.559322033898304,-13.559322033898304,-13.559322033898304,21.84922777376955,10.68628761367969,5.493657107458831,5.4532740491057226,30.672640162714345,13.121812633273025,5.8017228342408975,4.480948885598275
2010-11-29,16700.0,16920.0,16620.0,16720.0,13597.9453125,15401050,1187.760009765625,395.1499938964844,21.530000686645508,1895.5400390625,27.70248507550298,24.689049212734684,23.233807381912644,23.207470478365025,17.605539926092828,14.250771975458491,5.907521173584811,4.522663706445166,-0.0011952525077442479,69.11112832859158,16836.0,16560.0,15994.0,15501.0,1.045392022008253,1.0786400877362752,23415120.0,20952300.833333332,253.99433146790557,272.35727943589575,418.76851022286974,68.39080459770067,122.13443854423005,177.21960173803834,370.6153841226102,341.10348650761927,329.16895345153966,331.26640969443116,17371.13325426409,15994.0,14616.866745735912,-20.0,-300.0,360.0,11.170212765957444,11.31824234354195,-19.767441860465116,-14.406779661016948,-14.406779661016948,-14.406779661016948,22.28005907151644,10.916534451321738,5.5737174680874535,5.480040620130243,31.135225215487996,13.524300251524876,5.940093562459113,4.5445021788616
2010-11-30,16640.0,16920.0,16520.0,16520.0,13435.287109375,21205500,1180.550048828125,390.1199951171875,23.540000915527344,1904.6300048828125,27.703019065645627,24.789746270226864,23.308409941172435,23.25749815013319,17.472950191730337,14.022526474279438,5.8552803754910805,4.477641671351933,-0.012034089270998674,46.33237448834736,16780.0,16590.0,16080.0,15523.333333333334,1.027363184079602,1.064204423448572,23648560.0,21001200.833333332,203.10140231242045,255.4951298602663,392.9178826640491,44.8185559296668,100.78105316200585,158.16797151939625,372.71428525670945,343.06670362403196,330.349470894014,332.03011625338195,17359.499902305586,16080.0,14800.500097694416,-200.0,-380.0,-440.0,8.827404479578394,11.47098515519569,-31.395348837209305,-22.881355932203387,-22.881355932203387,-22.881355932203387,22.696265464674347,11.138251464274257,5.637644085776355,5.502005113584544,31.096435989089592,13.818980656567847,6.05471375396635,4.5983399819709945
2010-12-01,16480.0,16560.0,16280.0,16400.0,13337.6962890625,18777150,1206.0699462890625,403.0700073242188,21.36000061035156,1929.3199462890625,27.487799232831655,24.786419441427636,23.331435465590395,23.273414186312266,16.94718357114742,13.761526268957304,5.799252276899779,4.442639984256555,-0.007290278493868648,-2.6146111458920296,16656.0,16640.0,16160.0,15543.0,1.0148514851485149,1.0551373608698449,23693670.0,20946111.666666668,159.03070794933885,239.06486672215925,358.61419574287356,-2.9746281714787246,67.88610697051644,120.0932100636546,366.09183630980164,340.96448016989757,329.51031304578044,331.4520038505666,17302.068299183546,16160.0,15017.931700816453,-120.0,-340.0,-400.0,7.752956636005259,10.067114093959727,-41.25,-28.448275862068968,-27.966101694915253,-27.966101694915253,22.56982465300252,11.096554888065297,5.643495463302804,5.515135005083298,30.034581068225588,13.88696755036245,6.1170610791738165,4.630255881940235
2010-12-02,16560.0,17180.0,16500.0,17180.0,13972.05078125,30608400,1221.530029296875,410.55999755859375,19.38999938964844,1950.260009765625,27.020103821669572,24.65820757593213,23.29157926577326,23.247488067315043,16.02119848425874,13.50216711130533,5.763733763183296,4.421126009208189,0.04646462783894941,84.5342168464044,16712.0,16760.0,16256.0,15569.333333333334,1.0568405511811023,1.1034512289115355,23858465.0,21127774.166666668,165.15506426596244,242.3729238659199,389.8735385169639,86.97938286979354,118.48862802641275,197.65237489287543,395.6567051448158,355.5989974975676,337.0184744950174,336.4358704744492,17402.09598201896,16256.0,15109.904017981042,780.0,460.0,160.0,10.128205128205137,12.287581699346406,-0.0,-0.0,-0.0,-0.0,23.730221256283954,11.199640226860147,5.681365870885987,5.5575091981323155,30.450368714162583,14.301633494580342,6.277203459598348,4.70687140871237
2010-12-03,17400.0,17940.0,17340.0,17880.0,14541.341796875,39373850,1224.7099609375,412.42999267578125,18.010000228881836,1957.260009765625,25.954380376260136,24.23959984293231,23.105052537775997,23.123626817521956,15.207901262943246,13.356918419151762,5.720587545435975,4.404614665016938,0.03993678954975447,206.86704899915796,16940.0,16912.0,16374.0,15604.666666666666,1.091975082447783,1.145811082154911,24068905.0,21516738.333333332,252.68150947083186,279.80532271480257,465.76192914034436,207.59127922248496,180.33084069793827,299.14319374531243,421.6812262059004,369.0790309143154,344.0681665867671,341.14213858028864,17668.981080942885,16374.0,15079.018919057116,700.0,1360.0,980.0,13.451776649746193,15.05791505791505,-2.8846153846153846,-1.875,-1.8518518518518519,-1.8518518518518519,25.441791902438993,11.482614953262484,5.777563585664652,5.631496670613979,31.918727652897367,15.037119281245321,6.541063810519821,4.833285180379715
2010-12-06,17800.0,17980.0,17700.0,17800.0,14476.2841796875,16837550,1223.1199951171875,411.7699890136719,18.020000457763672,1953.6400146484373,25.180495714897823,23.935613018740824,22.97196824743286,23.034697576407133,14.75924845987353,13.209677312267964,5.681507537595861,4.387692095461185,-0.004484014388091953,196.3128478714608,17156.0,16996.0,16486.0,15644.333333333334,1.0797039912653161,1.1377921718194022,24212712.5,21614787.5,354.2156163385042,304.10497390320427,513.5290508066391,194.61103867883529,170.47084634208142,302.0477815699652,411.5611386197646,366.10972988383827,343.000363810321,340.4627814849521,17864.758862165534,16486.0,15107.241137834466,-80.0,1400.0,1060.0,15.43450064850842,15.43450064850842,-8.49056603773585,-5.555555555555555,-5.487804878048781,-5.487804878048781,26.817474038785168,11.738517645318835,5.902284945619922,5.700405984476777,33.32843794021034,15.763710241700064,6.80576815988894,4.960844188254287
