Date,Open,High,Low,Close,Adj Close,Volume
2016-02-29,116000.000000,117000.000000,114000.000000,114400.000000,113343.164063,393545
2016-03-02,116800.000000,122400.000000,116200.000000,121800.000000,120674.804688,595495
2016-03-03,123000.000000,123000.000000,120400.000000,122000.000000,120872.953125,374365
2016-03-04,123000.000000,124200.000000,120800.000000,122600.000000,121467.414063,330580
2016-03-07,123000.000000,123800.000000,119800.000000,119800.000000,118693.281250,379425
2016-03-08,117600.000000,122400.000000,117600.000000,120800.000000,119684.046875,249625
2016-03-09,120200.000000,122000.000000,120000.000000,121600.000000,120476.664063,188300
2016-03-10,121600.000000,128800.000000,120400.000000,127000.000000,125826.773438,684255
2016-03-11,127600.000000,129800.000000,126200.000000,127200.000000,126024.921875,540570
2016-03-14,128200.000000,128400.000000,125000.000000,127000.000000,125826.773438,264125
2016-03-15,127000.000000,129600.000000,126400.000000,128200.000000,127015.679688,258320
2016-03-16,128800.000000,129400.000000,127000.000000,128000.000000,126817.531250,209965
2016-03-17,129800.000000,129800.000000,126000.000000,127200.000000,126024.921875,397580
2016-03-18,126600.000000,128400.000000,126000.000000,127800.000000,126619.375000,297590
2016-03-21,126800.000000,129600.000000,126600.000000,128400.000000,127213.828125,318805
2016-03-22,128200.000000,130800.000000,127800.000000,129800.000000,128600.906250,496300
2016-03-23,130000.000000,130400.000000,125400.000000,126800.000000,125628.609375,470045
2016-03-24,127600.000000,128400.000000,124200.000000,124800.000000,123647.085938,365355
2016-03-25,124800.000000,125800.000000,122200.000000,122600.000000,121467.414063,521765
2016-03-28,123200.000000,125600.000000,123000.000000,123400.000000,122260.031250,273830
2016-03-29,123400.000000,128000.000000,123200.000000,128000.000000,126817.531250,355250
2016-03-30,129800.000000,129800.000000,126400.000000,127400.000000,126223.070313,445900
2016-03-31,129000.000000,129200.000000,126600.000000,127400.000000,126223.070313,538915
2016-04-01,129000.000000,129000.000000,124800.000000,125600.000000,124439.695313,312780
2016-04-04,126400.000000,130200.000000,126400.000000,130200.000000,128997.210938,541695
2016-04-05,130000.000000,130600.000000,129600.000000,130400.000000,129195.359375,461325
2016-04-06,129000.000000,130200.000000,128400.000000,129800.000000,128600.906250,423140
2016-04-07,130200.000000,135400.000000,129800.000000,135000.000000,133752.859375,706960
2016-04-08,133400.000000,134000.000000,132000.000000,132600.000000,131375.031250,363465
2016-04-11,132600.000000,134000.000000,131200.000000,132800.000000,131573.187500,296800
2016-04-12,133200.000000,134400.000000,132000.000000,134000.000000,132762.109375,278290
2016-04-14,138000.000000,138200.000000,133600.000000,134600.000000,133356.562500,445245
2016-04-15,134400.000000,135400.000000,133600.000000,134600.000000,133356.562500,401140
2016-04-18,133600.000000,134400.000000,131400.000000,132200.000000,130978.734375,374705
2016-04-19,132200.000000,134400.000000,132200.000000,133800.000000,132563.937500,451405
2016-04-20,133200.000000,133600.000000,130200.000000,130800.000000,129591.664063,463915
2016-04-21,132000.000000,133400.000000,131200.000000,133400.000000,132167.656250,412070
2016-04-22,132000.000000,133000.000000,131400.000000,132600.000000,131375.031250,194870
2016-04-25,132400.000000,133000.000000,131000.000000,132400.000000,131176.875000,355620
2016-04-26,132600.000000,134400.000000,129800.000000,130800.000000,129591.664063,789600
2016-04-27,129600.000000,133000.000000,128000.000000,133000.000000,131771.343750,403340
2016-04-28,138200.000000,138200.000000,129200.000000,131800.000000,130582.414063,1141055
2016-04-29,133600.000000,136200.000000,133200.000000,135400.000000,134149.187500,908665
2016-05-02,135800.000000,136000.000000,133400.000000,135600.000000,134347.312500,288895
2016-05-03,136400.000000,136400.000000,135000.000000,135200.000000,133951.015625,343900
2016-05-04,135800.000000,136600.000000,134000.000000,136000.000000,134743.625000,697250
2016-05-09,139800.000000,141000.000000,137400.000000,140000.000000,138706.687500,925425
2016-05-10,141600.000000,142800.000000,139000.000000,141400.000000,140093.718750,532275
2016-05-11,140000.000000,140400.000000,138000.000000,138600.000000,137319.593750,441680
2016-05-12,139000.000000,139400.000000,135200.000000,135200.000000,133951.015625,338430
2016-05-13,135000.000000,137400.000000,133600.000000,135400.000000,134149.187500,462865
2016-05-16,134200.000000,139000.000000,134200.000000,138400.000000,137121.453125,322650
2016-05-17,138200.000000,138800.000000,137200.000000,138800.000000,137517.750000,341630
2016-05-18,138800.000000,139600.000000,136400.000000,139600.000000,138310.375000,875390
2016-05-19,137400.000000,140200.000000,137400.000000,140200.000000,138904.812500,251090
2016-05-20,141600.000000,142000.000000,136400.000000,137600.000000,136328.843750,382600
2016-05-23,138000.000000,138000.000000,134600.000000,138000.000000,136725.156250,288895
2016-05-24,138000.000000,140600.000000,137200.000000,138800.000000,137517.750000,276200
2016-05-25,140200.000000,141800.000000,139000.000000,140800.000000,139499.281250,463225
2016-05-26,140800.000000,141800.000000,139800.000000,140600.000000,139301.140625,226115
2016-05-27,141000.000000,141200.000000,139000.000000,140000.000000,138706.687500,225070
2016-05-30,141000.000000,142400.000000,140400.000000,142000.000000,140688.203125,414260
2016-05-31,142000.000000,144000.000000,141200.000000,144000.000000,142669.703125,579335
2016-06-01,140000.000000,140200.000000,133200.000000,137400.000000,136130.687500,1681135
2016-06-02,138800.000000,142600.000000,138200.000000,139400.000000,138112.203125,509065
2016-06-03,140400.000000,141600.000000,139000.000000,141400.000000,140093.718750,438765
2016-06-07,145600.000000,145800.000000,141000.000000,141400.000000,140093.718750,498305
2016-06-08,141800.000000,145000.000000,141600.000000,144400.000000,143066.031250,556190
2016-06-09,146200.000000,146600.000000,142400.000000,144000.000000,142669.703125,672840
2016-06-10,146200.000000,146600.000000,143400.000000,144000.000000,142669.703125,475005
2016-06-13,142800.000000,142800.000000,137200.000000,139400.000000,138112.203125,800590
2016-06-14,137800.000000,140400.000000,135800.000000,139400.000000,138112.203125,654895
2016-06-15,140800.000000,141800.000000,138400.000000,139400.000000,138112.203125,352325
2016-06-16,138200.000000,140200.000000,138200.000000,140200.000000,138904.812500,299220
2016-06-17,140200.000000,140400.000000,137600.000000,137800.000000,136526.984375,367800
2016-06-20,139400.000000,139400.000000,136800.000000,138400.000000,137121.453125,307550
2016-06-21,138800.000000,139600.000000,137600.000000,139400.000000,138112.203125,307700
2016-06-22,139800.000000,146000.000000,139800.000000,146000.000000,144651.250000,1005435
2016-06-23,146600.000000,152000.000000,146400.000000,149400.000000,148019.828125,1130610
2016-06-24,149000.000000,151800.000000,144200.000000,147800.000000,146434.625000,867905
2016-06-27,145600.000000,146000.000000,141200.000000,142000.000000,140688.203125,1174480
2016-06-28,140200.000000,143800.000000,140000.000000,143800.000000,142471.578125,770085
2016-06-29,143000.000000,144800.000000,142600.000000,142600.000000,141282.640625,741970
2016-06-30,142000.000000,143400.000000,141400.000000,142000.000000,140688.203125,767665
2016-07-01,142600.000000,144600.000000,142600.000000,142600.000000,141282.640625,382845
2016-07-04,143200.000000,145800.000000,142400.000000,145400.000000,144056.781250,589185
2016-07-05,146000.000000,151200.000000,146000.000000,150000.000000,148614.281250,635330
2016-07-06,150000.000000,150000.000000,146000.000000,149000.000000,147623.546875,612230
2016-07-07,150400.000000,154000.000000,149600.000000,150600.000000,149208.750000,342580
2016-07-08,150200.000000,151200.000000,149600.000000,150000.000000,148614.281250,368765
2016-07-11,149000.000000,151600.000000,148600.000000,150800.000000,149406.890625,541025
2016-07-12,151800.000000,153600.000000,149600.000000,151000.000000,149605.046875,635055
2016-07-13,152000.000000,153600.000000,149600.000000,151600.000000,150199.500000,775750
2016-07-14,150200.000000,150800.000000,146800.000000,146800.000000,145443.843750,827050
2016-07-15,150000.000000,150600.000000,141200.000000,143200.000000,141877.125000,1530420
2016-07-18,143400.000000,143600.000000,141200.000000,142400.000000,141084.515625,754640
2016-07-19,143600.000000,144200.000000,141400.000000,143600.000000,142273.437500,553990
2016-07-20,143000.000000,143400.000000,138200.000000,139000.000000,137715.906250,1009250
2016-07-21,139600.000000,141200.000000,139400.000000,140800.000000,139499.281250,541555
2016-07-22,141200.000000,142400.000000,140800.000000,141000.000000,139697.437500,451650
2016-07-25,141600.000000,142800.000000,141600.000000,142000.000000,140688.203125,257085
2016-07-26,142200.000000,142800.000000,140400.000000,142000.000000,140688.203125,289335
2016-07-27,142000.000000,143600.000000,142000.000000,142400.000000,141084.515625,293035
2016-07-28,143400.000000,143800.000000,141400.000000,142000.000000,140688.203125,491070
2016-07-29,142000.000000,143400.000000,141600.000000,142000.000000,140688.203125,531755
2016-08-01,142200.000000,142600.000000,135600.000000,140200.000000,138904.812500,729430
2016-08-02,140200.000000,143000.000000,139800.000000,142600.000000,141282.640625,244690
2016-08-03,142000.000000,142600.000000,140400.000000,141000.000000,139697.437500,248405
2016-08-04,142600.000000,142800.000000,140200.000000,141400.000000,140093.718750,256240
2016-08-05,142200.000000,145000.000000,141000.000000,144600.000000,143264.171875,275795
2016-08-08,145600.000000,149800.000000,145400.000000,149800.000000,148416.140625,584725
2016-08-09,150800.000000,151400.000000,150000.000000,151000.000000,149605.046875,844050
2016-08-10,153000.000000,155200.000000,151800.000000,155000.000000,153568.078125,802060
2016-08-11,155800.000000,155800.000000,153800.000000,155600.000000,154162.546875,381135
2016-08-12,155400.000000,156800.000000,155400.000000,156400.000000,154955.171875,255920
2016-08-16,156800.000000,159600.000000,156600.000000,158000.000000,156540.375000,564675
2016-08-17,155000.000000,158400.000000,155000.000000,158000.000000,156540.375000,349255
2016-08-18,158400.000000,160200.000000,158000.000000,160200.000000,158720.062500,462475
2016-08-19,161400.000000,162200.000000,159600.000000,161000.000000,159512.671875,686920
2016-08-22,160000.000000,160600.000000,158600.000000,159000.000000,157531.140625,400025
2016-08-23,160200.000000,161600.000000,159000.000000,161200.000000,159710.828125,347175
2016-08-24,161400.000000,162800.000000,160000.000000,162400.000000,160899.765625,359520
2016-08-25,162400.000000,162400.000000,160400.000000,160800.000000,159314.531250,484760
2016-08-26,159200.000000,161800.000000,159200.000000,161000.000000,159512.671875,375040
2016-08-29,161200.000000,163800.000000,160000.000000,162000.000000,160503.437500,420195
2016-08-30,162200.000000,164200.000000,161000.000000,164200.000000,162683.125000,353120
2016-08-31,168600.000000,170000.000000,165400.000000,169000.000000,167438.765625,791335
2016-09-01,169000.000000,169400.000000,163800.000000,165800.000000,164268.312500,451520
2016-09-02,166600.000000,167000.000000,164400.000000,166200.000000,164664.640625,327965
2016-09-05,168400.000000,171000.000000,168400.000000,170000.000000,168429.531250,259000
2016-09-06,171600.000000,175000.000000,166600.000000,168600.000000,167042.468750,604535
2016-09-07,168600.000000,174800.000000,167600.000000,174400.000000,172788.875000,436095
2016-09-08,173800.000000,174400.000000,170200.000000,173800.000000,172194.421875,391965
2016-09-09,170400.000000,172000.000000,168200.000000,169400.000000,167835.078125,416675
2016-09-12,167000.000000,168600.000000,166200.000000,168000.000000,166448.015625,347560
2016-09-13,170000.000000,170200.000000,166600.000000,168200.000000,166646.171875,348345
2016-09-19,170600.000000,174000.000000,169000.000000,171200.000000,169618.437500,586770
2016-09-20,171600.000000,173400.000000,167000.000000,167200.000000,165655.390625,547270
2016-09-21,167200.000000,172800.000000,167200.000000,171000.000000,169420.312500,543780
2016-09-22,173400.000000,174800.000000,171000.000000,174600.000000,172987.046875,561990
2016-09-23,176400.000000,176400.000000,172200.000000,175600.000000,173977.796875,370470
2016-09-26,175800.000000,176800.000000,173800.000000,175200.000000,173581.515625,210255
2016-09-27,175200.000000,178000.000000,173200.000000,176800.000000,175166.703125,403515
2016-09-28,177200.000000,179000.000000,176800.000000,177400.000000,175761.156250,273915
2016-09-29,178000.000000,180600.000000,177400.000000,180000.000000,178337.156250,385935
2016-09-30,177200.000000,177600.000000,171800.000000,176600.000000,174968.562500,862565
2016-10-04,176600.000000,176800.000000,170000.000000,171600.000000,170014.750000,546000
2016-10-05,170600.000000,175000.000000,170200.000000,173400.000000,171798.109375,332615
2016-10-06,173800.000000,174800.000000,170400.000000,172200.000000,170609.203125,274215
2016-10-07,172000.000000,172200.000000,166800.000000,168600.000000,167042.468750,379640
2016-10-10,170600.000000,176000.000000,169600.000000,174400.000000,172788.875000,346245
2016-10-11,177600.000000,178800.000000,170600.000000,172400.000000,170807.359375,350610
2016-10-12,174000.000000,176000.000000,172400.000000,172800.000000,171203.656250,320420
2016-10-13,171800.000000,172600.000000,165400.000000,165400.000000,163872.046875,480495
2016-10-14,166200.000000,169800.000000,166200.000000,168800.000000,167240.609375,281195
2016-10-17,168400.000000,171400.000000,166600.000000,170200.000000,168627.671875,388605
2016-10-18,170800.000000,171600.000000,167600.000000,169200.000000,167636.921875,405305
2016-10-19,168200.000000,169000.000000,164600.000000,165800.000000,164268.312500,428005
2016-10-20,166000.000000,169000.000000,165200.000000,168800.000000,167240.609375,580895
2016-10-21,167600.000000,168000.000000,165800.000000,166200.000000,164664.640625,302760
2016-10-24,165200.000000,167200.000000,165200.000000,166600.000000,165060.953125,676375
2016-10-25,165000.000000,168600.000000,165000.000000,167400.000000,165853.562500,433705
2016-10-26,165400.000000,170400.000000,165400.000000,169600.000000,168033.218750,355425
2016-10-27,172600.000000,176600.000000,170600.000000,171800.000000,170212.906250,891990
2016-10-28,174200.000000,175200.000000,171000.000000,172000.000000,170411.062500,402110
2016-10-31,171600.000000,173200.000000,169400.000000,171400.000000,169816.593750,331060
2016-11-01,172000.000000,172000.000000,166400.000000,169400.000000,167835.078125,1123265
2016-11-02,169800.000000,170000.000000,164600.000000,165200.000000,163673.859375,426830
2016-11-03,165200.000000,165200.000000,162400.000000,162400.000000,160899.765625,341725
2016-11-04,161600.000000,162000.000000,157000.000000,157800.000000,156342.234375,512375
2016-11-07,159600.000000,165800.000000,159000.000000,164000.000000,162484.953125,499495
2016-11-08,165800.000000,167600.000000,162200.000000,163000.000000,161494.218750,314520
2016-11-09,165200.000000,165400.000000,156800.000000,161000.000000,159512.671875,621875
2016-11-10,163200.000000,163800.000000,160200.000000,161200.000000,159710.828125,412645
2016-11-11,156200.000000,158000.000000,151400.000000,152000.000000,150595.812500,1071655
2016-11-14,152000.000000,155800.000000,149200.000000,149200.000000,147821.687500,697325
2016-11-15,149200.000000,152400.000000,147800.000000,148800.000000,147425.375000,665320
2016-11-16,150200.000000,151800.000000,148200.000000,150200.000000,148812.453125,774980
2016-11-17,149600.000000,151000.000000,148600.000000,149000.000000,147623.546875,496945
2016-11-18,152000.000000,154600.000000,150000.000000,154200.000000,152775.500000,722370
2016-11-21,154200.000000,159800.000000,151800.000000,157200.000000,155747.781250,736210
2016-11-22,157600.000000,162600.000000,157400.000000,162000.000000,160503.437500,526770
2016-11-23,159000.000000,161800.000000,158400.000000,159000.000000,157531.140625,377550
2016-11-24,157800.000000,161000.000000,156600.000000,160400.000000,158918.218750,351705
2016-11-25,162000.000000,163400.000000,160400.000000,161000.000000,159512.671875,623920
2016-11-28,160400.000000,163000.000000,158400.000000,161600.000000,160107.140625,380760
2016-11-29,160400.000000,163000.000000,160200.000000,160200.000000,158720.062500,283105
2016-11-30,160400.000000,162000.000000,157200.000000,159600.000000,158125.609375,842935
2016-12-01,158000.000000,159600.000000,152800.000000,152800.000000,151388.437500,519310
2016-12-02,155400.000000,155400.000000,150800.000000,151000.000000,149605.046875,399800
2016-12-05,149800.000000,153800.000000,148800.000000,152800.000000,151388.437500,410670
2016-12-06,154800.000000,155600.000000,150000.000000,151200.000000,149803.203125,492710
2016-12-07,151400.000000,152400.000000,149800.000000,150000.000000,148614.281250,264505
2016-12-08,151200.000000,160800.000000,151200.000000,160800.000000,159314.531250,674935
2016-12-09,160800.000000,162800.000000,159200.000000,160000.000000,158521.921875,411510
2016-12-12,160800.000000,161600.000000,157600.000000,158400.000000,156936.703125,302605
2016-12-13,158800.000000,159000.000000,156400.000000,157200.000000,155747.781250,303985
2016-12-14,158600.000000,159200.000000,156200.000000,157000.000000,155549.625000,263835
2016-12-15,157000.000000,158800.000000,156800.000000,157200.000000,155747.781250,419820
2016-12-16,159400.000000,161200.000000,157800.000000,161200.000000,159710.828125,501105
2016-12-19,160200.000000,161200.000000,159200.000000,160000.000000,158521.921875,238945
2016-12-20,160000.000000,160400.000000,157000.000000,157400.000000,155945.921875,328070
2016-12-21,159000.000000,159400.000000,155800.000000,155800.000000,154360.718750,220970
2016-12-22,155800.000000,157200.000000,153400.000000,154600.000000,153171.812500,393385
2016-12-23,154200.000000,155400.000000,152400.000000,153600.000000,152181.015625,266875
2016-12-26,153200.000000,154600.000000,153000.000000,153000.000000,151586.578125,103325
2016-12-27,153200.000000,154600.000000,152600.000000,154400.000000,152973.640625,159810
2016-12-28,157000.000000,157000.000000,152600.000000,152600.000000,151412.093750,288685
2016-12-29,151600.000000,155400.000000,150800.000000,155000.000000,153793.390625,281620
2017-01-02,155600.000000,157400.000000,155000.000000,155400.000000,154190.296875,153885
2017-01-03,155400.000000,155400.000000,153400.000000,153400.000000,152205.890625,258830
2017-01-04,155000.000000,162000.000000,154200.000000,162000.000000,160738.921875,601795
2017-01-05,162000.000000,162000.000000,158200.000000,158200.000000,156968.500000,343620
2017-01-06,158200.000000,160200.000000,157200.000000,159800.000000,158556.046875,251345
2017-01-09,158200.000000,159800.000000,155400.000000,155800.000000,154587.187500,383440
2017-01-10,157400.000000,158600.000000,155800.000000,158400.000000,157166.953125,236860
2017-01-11,157200.000000,160400.000000,157200.000000,159200.000000,157960.718750,243710
2017-01-12,159800.000000,163000.000000,159200.000000,160400.000000,159151.375000,281945
2017-01-13,160400.000000,161000.000000,157400.000000,158000.000000,156770.046875,341155
2017-01-16,158400.000000,160200.000000,154800.000000,158800.000000,157563.843750,275210
2017-01-17,157400.000000,159400.000000,156400.000000,159000.000000,157762.265625,254710
2017-01-18,160000.000000,160000.000000,157400.000000,157600.000000,156373.171875,275880
2017-01-19,157400.000000,161200.000000,157400.000000,160200.000000,158952.937500,339055
2017-01-20,159400.000000,159600.000000,157000.000000,157000.000000,155777.843750,367175
2017-01-23,155600.000000,155800.000000,152600.000000,154200.000000,152999.640625,453340
2017-01-24,154200.000000,154200.000000,152000.000000,152200.000000,151015.218750,534400
2017-01-25,152600.000000,153600.000000,152000.000000,152600.000000,151412.093750,595025
2017-01-26,150200.000000,152600.000000,147200.000000,150600.000000,149427.671875,1372095
2017-01-31,150000.000000,153400.000000,148600.000000,151600.000000,150419.875000,638050
2017-02-01,152200.000000,154800.000000,152000.000000,154200.000000,152999.640625,462705
2017-02-02,155200.000000,156000.000000,154000.000000,154400.000000,153198.078125,605250
2017-02-03,154000.000000,155200.000000,153400.000000,154800.000000,153594.968750,712070
2017-02-06,156200.000000,156200.000000,154400.000000,155800.000000,154587.187500,635145
2017-02-07,155600.000000,160400.000000,155000.000000,160000.000000,158754.500000,675555
2017-02-08,159800.000000,159800.000000,158200.000000,159000.000000,157762.265625,388215
2017-02-09,157600.000000,159200.000000,156600.000000,157400.000000,156174.718750,510115
2017-02-10,159000.000000,159000.000000,157400.000000,159000.000000,157762.265625,337445
2017-02-13,160000.000000,160600.000000,157600.000000,159000.000000,157762.265625,296900
2017-02-14,157000.000000,158000.000000,153200.000000,154000.000000,152801.203125,599535
2017-02-15,153800.000000,155400.000000,153600.000000,154600.000000,153396.546875,332175
2017-02-16,154000.000000,155400.000000,153800.000000,155400.000000,154190.296875,369105
2017-02-17,154600.000000,157000.000000,154400.000000,156000.000000,154785.640625,521705
2017-02-20,154600.000000,156800.000000,154400.000000,156200.000000,154984.046875,375210
2017-02-21,155600.000000,158600.000000,155200.000000,158000.000000,156770.046875,577870
2017-02-22,157600.000000,160000.000000,157200.000000,159400.000000,158159.156250,536860
2017-02-23,161000.000000,163000.000000,160800.000000,161600.000000,160342.046875,484775
2017-02-24,160600.000000,161400.000000,158600.000000,160600.000000,159349.812500,385865
2017-02-27,160000.000000,161400.000000,158400.000000,159200.000000,157960.718750,169475
2017-02-28,158800.000000,160000.000000,155200.000000,155200.000000,153991.859375,486990
2017-03-02,159800.000000,163800.000000,158000.000000,163000.000000,161731.156250,754810
2017-03-03,163200.000000,167800.000000,158800.000000,161800.000000,160540.484375,491510
2017-03-06,162000.000000,163400.000000,159000.000000,160000.000000,158754.500000,289975
2017-03-07,160000.000000,161200.000000,158800.000000,159800.000000,158556.046875,241580
2017-03-08,159600.000000,161400.000000,158200.000000,160000.000000,158754.500000,281890
2017-03-09,160200.000000,161200.000000,157800.000000,157800.000000,156571.609375,378925
2017-03-10,157800.000000,160400.000000,156600.000000,160000.000000,158754.500000,244535
2017-03-13,160000.000000,166600.000000,159800.000000,165200.000000,163914.000000,417320
2017-03-14,165400.000000,166600.000000,162200.000000,163000.000000,161731.156250,472435
2017-03-15,163400.000000,165200.000000,162000.000000,164000.000000,162723.343750,203935
2017-03-16,166800.000000,167000.000000,163400.000000,163800.000000,162524.906250,266575
2017-03-17,165000.000000,166600.000000,163800.000000,165400.000000,164112.468750,295345
2017-03-20,166000.000000,166000.000000,162000.000000,163600.000000,162326.468750,296465
2017-03-21,165600.000000,174400.000000,165000.000000,174200.000000,172843.937500,750975
2017-03-22,174000.000000,174200.000000,169200.000000,169800.000000,168478.218750,396060
2017-03-23,172000.000000,174400.000000,170200.000000,172800.000000,171454.843750,400310
2017-03-24,172800.000000,176000.000000,172800.000000,174400.000000,173042.390625,278930
2017-03-27,173000.000000,178400.000000,173000.000000,177000.000000,175622.156250,302295
2017-03-28,177000.000000,177200.000000,170200.000000,170600.000000,169271.984375,412375
2017-03-29,171800.000000,173000.000000,170800.000000,172800.000000,171454.843750,293580
2017-03-30,173000.000000,174800.000000,171200.000000,172200.000000,170859.515625,285375
2017-03-31,172200.000000,174000.000000,170800.000000,171000.000000,169668.875000,250130
2017-04-03,171000.000000,175600.000000,168600.000000,174600.000000,173240.843750,274420
2017-04-04,173600.000000,173800.000000,169200.000000,170000.000000,168676.640625,297970
2017-04-05,171400.000000,171800.000000,167000.000000,168600.000000,167287.546875,498370
2017-04-06,167600.000000,168000.000000,165200.000000,168000.000000,166692.218750,360515
2017-04-07,167400.000000,168400.000000,165000.000000,165600.000000,164310.906250,288355
2017-04-10,164600.000000,165600.000000,162200.000000,163600.000000,162326.468750,357030
2017-04-11,162000.000000,162200.000000,153400.000000,154000.000000,152801.203125,1315330
2017-04-12,154600.000000,155400.000000,151400.000000,153600.000000,152404.296875,1027245
2017-04-13,154600.000000,160600.000000,154000.000000,160400.000000,159151.375000,865200
2017-04-14,159600.000000,162200.000000,157200.000000,157400.000000,156174.718750,298945
2017-04-17,156000.000000,158600.000000,154600.000000,157000.000000,155777.843750,277915
2017-04-18,158200.000000,158200.000000,155400.000000,155600.000000,154388.734375,271110
2017-04-19,155600.000000,157000.000000,155400.000000,155400.000000,154190.296875,414170
2017-04-20,157000.000000,160000.000000,156200.000000,159200.000000,157960.718750,491485
2017-04-21,160200.000000,162600.000000,159200.000000,162600.000000,161334.250000,429565
2017-04-24,162200.000000,162600.000000,161000.000000,162000.000000,160738.921875,434330
2017-04-25,163000.000000,163000.000000,160600.000000,163000.000000,161731.156250,756755
2017-04-26,163000.000000,163200.000000,160800.000000,161400.000000,160143.593750,805525
2017-04-27,159200.000000,160000.000000,157000.000000,158200.000000,156968.500000,845670
2017-04-28,158200.000000,160600.000000,158200.000000,160000.000000,158754.500000,562865
2017-05-02,160000.000000,161400.000000,158000.000000,160200.000000,158952.937500,543710
2017-05-04,161200.000000,164600.000000,160600.000000,164600.000000,163318.671875,440910
2017-05-08,164600.000000,169000.000000,163000.000000,169000.000000,167684.421875,669455
2017-05-10,171800.000000,175600.000000,164600.000000,164800.000000,163517.125000,705380
2017-05-11,168200.000000,173200.000000,167400.000000,173200.000000,171851.734375,874490
2017-05-12,172800.000000,173000.000000,168400.000000,169600.000000,168279.750000,382985
2017-05-15,170600.000000,170800.000000,166800.000000,167800.000000,166493.765625,237630
2017-05-16,167800.000000,170000.000000,166000.000000,167800.000000,166493.765625,274785
2017-05-17,167000.000000,167600.000000,165800.000000,166400.000000,165104.656250,366720
2017-05-18,165800.000000,166400.000000,163400.000000,164800.000000,163517.125000,294995
2017-05-19,164400.000000,166600.000000,164400.000000,166400.000000,165104.656250,625785
2017-05-22,169600.000000,169600.000000,166800.000000,169400.000000,168081.328125,350695
2017-05-23,169200.000000,170000.000000,167600.000000,168400.000000,167089.093750,372980
2017-05-24,170000.000000,171000.000000,168400.000000,170400.000000,169073.531250,458045
2017-05-25,171000.000000,171600.000000,169600.000000,170400.000000,169073.531250,334035
2017-05-26,172000.000000,172600.000000,170800.000000,171000.000000,169668.875000,308290
2017-05-29,172000.000000,172800.000000,170400.000000,171200.000000,169867.296875,227025
2017-05-30,171200.000000,171800.000000,169000.000000,170400.000000,169073.531250,335805
2017-05-31,169800.000000,172800.000000,168600.000000,169000.000000,167684.421875,477640
2017-06-01,170000.000000,172000.000000,168400.000000,168400.000000,167089.093750,275535
2017-06-02,168600.000000,172800.000000,168600.000000,172800.000000,171454.843750,343200
2017-06-05,170800.000000,177400.000000,170800.000000,175200.000000,173836.187500,521740
2017-06-07,175200.000000,177600.000000,174200.000000,175200.000000,173836.187500,420540
2017-06-08,177000.000000,178600.000000,175400.000000,178000.000000,176614.375000,525280
2017-06-09,179000.000000,195000.000000,178800.000000,192000.000000,190505.375000,917310
2017-06-12,185200.000000,186600.000000,179000.000000,179000.000000,177606.593750,991915
2017-06-13,179000.000000,183800.000000,178200.000000,179000.000000,177606.593750,563110
2017-06-14,179600.000000,182800.000000,175000.000000,176600.000000,175225.265625,665990
2017-06-15,176000.000000,179200.000000,175800.000000,177000.000000,175622.156250,384370
2017-06-16,177800.000000,178400.000000,174600.000000,178400.000000,177011.265625,483825
2017-06-19,177400.000000,179600.000000,175200.000000,175600.000000,174233.046875,317660
2017-06-20,178400.000000,178600.000000,172800.000000,173200.000000,171851.734375,419665
2017-06-21,171400.000000,176200.000000,166400.000000,176000.000000,174629.937500,488765
2017-06-22,175600.000000,177600.000000,174200.000000,176000.000000,174629.937500,296625
2017-06-23,176800.000000,179200.000000,175000.000000,177400.000000,176019.031250,308105
2017-06-26,178200.000000,180600.000000,176200.000000,177600.000000,176217.500000,294740
2017-06-27,178000.000000,180400.000000,173200.000000,173800.000000,172447.062500,3431730
2017-06-28,171600.000000,173000.000000,170200.000000,172200.000000,170859.515625,506555
2017-06-29,172800.000000,173600.000000,170200.000000,170600.000000,169271.984375,360930
2017-06-30,169000.000000,170000.000000,167000.000000,167600.000000,166295.312500,559895
2017-07-03,168800.000000,170000.000000,166600.000000,168800.000000,167485.984375,320725
2017-07-04,168000.000000,169400.000000,167400.000000,168000.000000,166692.218750,224630
2017-07-05,167400.000000,168000.000000,166200.000000,167000.000000,165700.000000,325600
2017-07-06,166800.000000,167000.000000,163600.000000,165000.000000,163715.578125,541180
2017-07-07,165000.000000,168200.000000,164400.000000,167600.000000,166295.312500,465745
2017-07-10,165800.000000,166800.000000,162600.000000,162600.000000,161334.250000,471615
2017-07-11,162600.000000,167000.000000,162600.000000,166000.000000,164707.781250,413570
2017-07-12,166200.000000,167800.000000,163000.000000,164200.000000,162921.812500,354560
2017-07-13,163400.000000,167400.000000,163400.000000,166000.000000,164707.781250,459420
2017-07-14,165800.000000,167800.000000,165200.000000,167800.000000,166493.765625,493310
2017-07-17,168000.000000,168800.000000,167000.000000,167800.000000,166493.765625,424760
2017-07-18,168200.000000,168800.000000,165200.000000,166000.000000,164707.781250,316460
2017-07-19,166200.000000,168400.000000,166000.000000,167000.000000,165700.000000,347190
2017-07-20,166600.000000,168400.000000,165400.000000,167000.000000,165700.000000,318190
2017-07-21,166400.000000,168000.000000,166400.000000,167800.000000,166493.765625,303995
2017-07-24,167400.000000,167600.000000,164200.000000,166600.000000,165303.125000,342805
2017-07-25,166800.000000,167600.000000,164800.000000,167400.000000,166096.890625,329950
2017-07-26,168000.000000,168200.000000,163800.000000,165000.000000,163715.578125,411715
