Date,Open,High,Low,Close,Adj Close,Volume,S&P500,SOX,VIX,KOSPI,log_return,CCI,MA5,MA10,MA20,MA60,MA20_ratio,MA60_ratio,MA20_volume,MA60_volumne,RASD5,RASD10,MACD,ATR,ub,middle,lb,MTM1,MTM3,ROC,WPR
2006-01-12,22054.814453125,22855.619140625,21368.41015625,22071.158203125,21649.51171875,5864301,1286.06005859375,529.280029296875,11.199999809265137,1402.5799560546875,-0.035997166160147184,-27.902759243985397,23252.75390625,22858.0712890625,22080.9638671875,19486.65626627604,0.9995559222812247,1.1326293183157208,1986482.5,2210819.8333333335,614.1218623540869,532.4468458582053,766.7487643652785,930.349026148917,23982.546531824977,22080.9638671875,20179.381202550023,-808.9765625,-2361.556640625,58.416426340866565,-66.44445129037534
2006-01-13,22169.21484375,22855.619140625,22169.21484375,22651.33203125,22218.599609375,3876900,1287.6099853515625,526.6400146484375,11.229999542236328,1416.280029296875,0.025946857557182307,5.832310423854136,23144.890234375,22916.905859375,22131.218359375,19637.147607421874,1.023501357378035,1.1534940045309285,2080590.35,2249286.9833333334,714.0781479666109,578.3008400380592,711.632215323818,919.9284483882801,24037.309111481645,22131.218359375,20225.127607268358,580.173828125,-1037.779296875,66.28673368903479,-50.66669924385512
2006-01-16,22880.134765625,23125.279296875,22536.931640625,23117.107421875,22675.478515625,2180756,,,,1421.7900390625,0.02035434065856507,35.70130792947984,22881.76875,22986.3634765625,22232.95322265625,19780.012255859376,1.039767735323518,1.16871047008715,2095765.1,2243943.2,673.6567009177927,581.7147173057587,697.4958366622886,896.2441060926886,24121.385838600483,22232.95322265625,20344.52060671202,465.775390625,236.97265625,58.93258326633908,-37.99999787540075
2006-01-17,23043.564453125,23828.025390625,23043.564453125,23149.79296875,22707.5390625,1518697,1282.9300537109375,518.4400024414061,11.90999984741211,1389.5799560546875,0.001412887635918848,69.71083112680564,22773.905078125,23075.4326171875,22328.15087890625,19915.2501953125,1.0367984834167332,1.1624153722255934,2090502.9,2238925.75,627.567940380953,566.8501378382409,681.0790498643692,888.2595940503537,24199.8260188225,22328.15087890625,20456.47573899,32.685546875,1078.634765625,53.967393221089985,-37.11111866524177
2006-01-18,22226.416015625,22471.560546875,20673.8359375,22267.2734375,21841.87890625,3581971,1277.9300537109375,518.8900146484375,12.25,1352.9100341796875,-0.03886780895712162,-117.01146053785614,22651.3328125,23030.489453125,22400.87705078125,20040.40997721354,0.9940357865016454,1.1111186578926509,2207556.4,2263747.85,596.0624359860366,555.1210814929577,590.0548919045832,1001.6665538503285,24139.68833809637,22400.87705078125,20662.065763466133,-882.51953125,-384.05859375,50.88593596385251,-58.51064695400288
2006-01-19,21899.556640625,22545.103515625,20951.666015625,21311.2109375,20904.080078125,3134072,1285.0400390625,534.739990234375,11.979999542236328,1360.6400146484375,-0.0438848187151955,-140.1132291610607,22499.343359375,22876.0486328125,22382.8998046875,20154.946842447916,0.9521201954823091,1.057368749423685,2281655.6,2289814.1333333333,573.4847991192522,593.8033307366693,435.74830214230315,1043.9359071467336,24158.5774286511,22382.8998046875,20607.222180723897,-956.0625,-1805.896484375,47.594794506928565,-83.40425878160116
2006-01-20,20927.150390625,21662.583984375,18630.966796875,20101.83203125,19717.806640625,4929341,1261.489990234375,512.5700073242189,14.5600004196167,1324.780029296875,-0.05842224109896856,-225.59878101328994,21989.443359375,22567.166796875,22333.05380859375,20257.498876953126,0.9000932968475105,0.9923155940104615,2425999.15,2337112.8,639.8783849003673,676.9782664334887,213.41236263177416,1185.9131414576811,24296.19909802263,22333.05380859375,20369.908519164874,-1209.37890625,-3047.9609375,44.11248127994587,-75.00000829921525
2006-01-23,18802.568359375,19815.830078125,18802.568359375,19366.3984375,18996.419921875,4043332,1263.8199462890625,515.5399780273439,13.93000030517578,1297.4300537109375,-0.03727158162036569,-204.7158214867232,21239.3015625,22060.53515625,22234.99609375,20341.937451171874,0.87098726511329,0.9520429646382736,2568751.8,2366360.8666666667,809.2699329818045,741.4633169497982,-21.8815787953572,1194.0096079160612,24553.07299104275,22234.99609375,19916.91919645725,-735.43359375,-2900.875,35.42856432634041,-87.50002074803814
2006-01-24,19611.54296875,20093.66015625,18965.99609375,19962.91796875,19581.546875,4163262,1266.8599853515625,520.7100219726561,13.3100004196167,1326.8299560546875,0.030337100543080402,-139.0990226858994,20601.9265625,21687.9158203125,22142.24990234375,20438.360888671876,0.9015758586771678,0.9767377177401054,2676688.25,2415250.45,939.3394722729372,783.4537063269447,-158.39371754828971,1189.2706403863426,24659.53759695111,22142.24990234375,19624.962207736386,596.51953125,-1348.29296875,40.80692271513839,-77.36110184365407
2006-01-25,20020.1171875,22512.41796875,20020.1171875,22046.64453125,21625.46484375,3448581,1264.6800537109375,521.530029296875,12.869999885559082,1342.5899658203125,0.09928391146085894,-30.484273455880416,20557.80078125,21604.566796875,22182.29013671875,20564.06544596354,0.9938849593692666,1.0720956218108841,2753418.6,2445824.283333333,1047.4378475157087,821.7501417508723,-97.3194142345128,1286.4298803587467,24666.528920473796,22182.29013671875,19698.051352963706,2083.7265625,1944.8125,52.000003231784376,-41.94443310218359
2006-01-26,22095.671875,22381.673828125,21245.83984375,22381.673828125,21954.095703125,1789150,1273.8299560546875,536.5399780273439,12.420000076293945,1352.75,0.01508216626082408,0.6447965685730264,20771.893359375,21635.618359375,22246.84482421875,20682.415657552083,1.0060605899385546,1.082159560019888,2772387.05,2427875.6666666665,1153.5698337713025,863.527316445277,-21.634139645542746,1275.6730306456218,24680.845174439066,22246.84482421875,19812.844473998437,335.029296875,3015.275390625,46.47058549099252,-36.250009544097544
2006-01-27,22381.673828125,22585.9609375,21940.4140625,22545.103515625,22114.400390625,1790374,1283.719970703125,550.9099731445311,11.970000267028807,1384.56005859375,0.007275283196967173,32.94297678653365,21260.54765625,21624.9955078125,22270.95068359375,20801.31064453125,1.0123098845633567,1.083830913392575,2759048.0,2408764.4833333334,1187.0158095913025,913.4470972458348,50.947109130949684,1230.6640195280775,24706.738891778285,22270.95068359375,19835.162475409215,163.4296875,2582.185546875,46.2884438129789,-32.44005770129969
2006-01-31,22569.6171875,23452.13671875,22569.6171875,23174.306640625,22731.5859375,2249287,1280.0799560546875,539.1099853515625,12.949999809265135,1399.8299560546875,0.02752641059824694,87.16644484978073,22022.129296875,21630.7154296875,22308.539453125,20915.302734375,1.03880877945054,1.1080072296795997,2808733.0,2374396.966666667,1129.7026450511935,969.4862890164989,157.4250079258527,1207.5475326421433,24775.527008048957,22308.539453125,19841.55189820104,629.203125,1127.662109375,41.87093347592275,-12.578629588401492
2006-02-01,22267.2734375,22716.705078125,21695.26953125,22062.986328125,21641.4921875,3355574,1282.4599609375,544.6799926757811,12.359999656677244,1375.969970703125,-0.04914300164662871,28.867848937233205,22442.14296875,21522.034765625,22298.73369140625,21008.59375,0.9894277690139819,1.0501886318842735,2926949.1,2387511.683333333,1003.1641994333226,971.2518358531297,150.4015133016219,1226.9396452659187,24767.987309553147,22298.73369140625,19829.480073259354,-1111.3203125,-318.6875,33.995033894800784,-33.96226982360064
2006-02-02,22545.103515625,22953.677734375,22103.84375,22185.55859375,21761.724609375,2506279,1270.8399658203125,536.489990234375,13.229999542236328,1374.43994140625,0.0055402681316338385,44.81831345748617,22469.92578125,21513.86328125,22272.1763671875,21112.643880208332,0.996110942549597,1.0508185862286747,2962377.25,2389775.6666666665,885.6820227282399,966.559935121974,152.96264253988193,1202.9219139076388,24734.292117792174,22272.1763671875,19810.06061658283,122.572265625,-359.544921875,39.159403649774724,-31.603776775775362
2006-02-03,21572.697265625,21875.04296875,21041.552734375,21164.125,20759.8046875,1885828,1264.030029296875,528.77001953125,12.960000038146973,1333.5,-0.04713402465583665,-23.732304900961186,22226.416015625,21499.1546875,22187.60166015625,21178.01572265625,0.9538716858255943,0.9993440970656476,2992114.85,2351226.95,775.4592089959715,964.5145213836367,71.74417913635625,1198.7136242981646,24679.76476027385,22187.60166015625,19695.438560038652,-1021.43359375,-2010.181640625,22.748827030580298,-51.25784792629846
2006-02-06,20428.69140625,21572.697265625,20273.43359375,21572.697265625,21160.5703125,2134253,1265.02001953125,540.1400146484375,13.039999961853027,1341.6400146484375,0.019120908876607046,-31.854654616983694,22031.934765625,21646.2412109375,22106.70400390625,21225.955045572915,0.9758441268229362,1.016335765307503,3033539.45,2305988.3,645.6373691732913,916.3265893822969,39.88654177164062,1205.8957705536527,24568.22778526303,22106.70400390625,19645.18022254947,408.572265625,-490.2890625,15.384613777451616,-43.39624201490176
2006-02-07,21286.6953125,22880.134765625,20477.720703125,22634.990234375,22202.5703125,3890361,1254.780029296875,540.72998046875,13.59000015258789,1332.280029296875,0.04806850300513933,43.219339596390185,21924.071484375,21973.100390625,22016.8177734375,21296.0935546875,1.0280772847056627,1.0628705295761998,3136642.0,2323039.4833333334,528.8212439161872,829.2619444836903,99.21362633750323,1291.3613628355347,24253.004968490714,22016.8177734375,19780.630578384284,1062.29296875,449.431640625,22.838138059835966,-16.949132629973843
2006-02-08,22961.849609375,23582.880859375,22095.671875,22095.671875,21673.556640625,2729004,1265.6500244140625,548.47998046875,12.829999923706055,1310.989990234375,-0.024115132543904468,83.06430104459452,21930.60859375,22186.37578125,21937.14580078125,21357.243424479166,1.0072263764693172,1.03457508236641,3185959.85,2317614.1,548.4719165600535,775.8180579966881,101.54177359608366,1305.3504786597823,24038.829203596422,21937.14580078125,19835.46239796608,-539.318359375,931.546875,19.91130387960731,-30.033012802814568
2006-02-09,22708.533203125,22716.705078125,21776.984375,22308.130859375,21881.953125,1242125,1263.780029296875,546.8300170898439,13.119999885559082,1321.6600341796875,0.00956930940595269,51.67339243148271,21955.123046875,22212.5244140625,21908.54560546875,21419.074251302085,1.0182387850431527,1.0415077046580978,3015672.4,2306600.183333333,575.7149674727088,730.6984951004744,119.15694443433313,1279.2340661215837,23973.365594271116,21908.54560546875,19843.725616666383,212.458984375,735.43359375,19.947271253223995,-25.74257113332124
2006-02-10,22062.986328125,22308.130859375,21817.841796875,22062.986328125,21641.4921875,1535830,1266.989990234375,540.3900146484375,12.869999885559082,1335.22998046875,-0.011049832219591896,29.78512631324193,22134.8953125,22180.6556640625,21908.13701171875,21476.002213541666,1.0070681188602855,1.0273320941554576,2799248.85,2299787.8666666667,513.8041403962176,644.6316746960945,112.04440120863728,1222.880851577185,23972.83135576628,21908.13701171875,19843.44266767122,-245.14453125,-572.00390625,18.317269311024486,-31.794878080669413
2006-02-13,21842.357421875,22226.416015625,21245.83984375,21254.009765625,20847.97265625,1669220,1262.8599853515625,532.7999877929689,13.350000381469727,1320.7900390625,-0.03735569785608468,-33.81189910860918,22071.1578125,22051.5462890625,21838.2708984375,21521.762467447916,0.97324599847993,0.9875589788602166,2688864.85,2294199.316666667,469.66918888756464,557.6532790304279,40.66129368185648,1205.5733744556003,23892.180916575402,21838.2708984375,19784.360880299595,-808.9765625,-841.662109375,14.834432180161494,-50.44247825047751
2006-02-14,20682.0078125,21000.6953125,20273.43359375,20518.578125,20126.58984375,2741242,1275.530029296875,536.4600219726561,12.25,1328.2099609375,-0.03521489017336013,-179.33086659927827,21647.875390625,21785.9734375,21708.34443359375,21555.401725260417,0.9451931347305979,0.9518995928039058,2716889.15,2311821.5833333335,501.7642701586422,515.2927570374147,-74.39593048364986,1189.5021456998434,23750.95454079897,21708.34443359375,19665.734326388527,-735.431640625,-1789.552734375,10.909898255025219,-86.00914954211174
2006-02-15,20878.123046875,21123.267578125,18843.423828125,19472.62890625,19100.625,5945070,1280.0,538.22998046875,12.3100004196167,1303.8399658203125,-0.052320761601315574,-203.6310064625284,21123.266796875,21526.9376953125,21524.48623046875,21576.102799479166,0.9046733426178477,0.9025090901365217,2938207.8,2387450.5166666666,607.3640626094032,577.9179895847284,-247.13020697533284,1267.3836888641401,23674.177069303976,21524.48623046875,19374.79539163352,-1045.94921875,-2590.357421875,6.813088296408121,-86.72411050514258
2006-02-16,19407.255859375,20159.033203125,19407.255859375,20011.9453125,19629.63671875,2267644,1289.3800048828125,545.9500122070311,11.479999542236328,1314.3199462890625,0.027319444655337734,-149.54909765390377,20664.0296875,21309.5763671875,21411.71982421875,21598.574348958333,0.934625778629166,0.9265401034890595,2872491.45,2390489.55,685.0174679414348,630.3662177070719,-336.62463954601844,1230.55466421313,23629.266913183845,21411.71982421875,19194.172735253658,539.31640625,-1242.064453125,7.224164616426276,-75.3448237494241
2006-02-17,20534.919921875,20918.98046875,20306.119140625,20404.177734375,20014.376953125,2899108,1287.239990234375,535.4099731445311,12.010000228881836,1332.72998046875,0.019410361277376283,-78.49858482192224,20332.26796875,21233.581640625,21366.3681640625,21610.150618489584,0.9549670574662347,0.9441941472132658,2860743.25,2386287.933333333,733.2493915589052,623.5267659775615,-371.61598594560564,1207.4461279300492,23626.96450236826,21366.3681640625,19105.77182575674,392.232421875,-114.400390625,3.524049786965344,-67.06893013357774
2006-02-20,19881.203125,20657.4921875,19881.203125,20485.890625,20094.529296875,1236006,,,,1348.25,0.0039967407710440545,-81.10569873322687,20178.644140625,21124.9009765625,21385.57109375,21620.36494140625,0.9579304913202465,0.9475275130886639,2676076.5,2381882.3666666667,721.2781728863821,595.4736808869734,-388.2775112407726,1176.6491946850458,23609.09501038507,21385.57109375,19162.04717711493,81.712890625,1013.26171875,3.0838746605402756,-65.34483199140196
2006-02-21,20665.6640625,20829.09375,20526.748046875,20673.8359375,20278.884765625,1001043,1283.030029296875,523.77001953125,12.40999984741211,1346.489990234375,0.009132581643728009,-45.837365455241766,20209.695703125,20928.785546875,21450.94296875,21616.27919921875,0.9637728265660814,0.9564012264537733,2523962.05,2355591.7333333334,672.848133566063,587.3062018623525,-381.91380942085016,1117.1173325646855,23503.469807323083,21450.94296875,19398.41613017692,187.9453125,661.890625,-1.1718760941347606,-61.37928675571849
2006-02-22,20420.51953125,20673.8359375,20134.517578125,20632.978515625,20238.802734375,1202964,1292.6700439453125,530.780029296875,11.880000114440918,1340.5799560546875,-0.0019784961481286753,-53.54411149871364,20441.765625,20782.5162109375,21484.44599609375,21620.36494140625,0.9603681900560266,0.9543307234425883,2375947.15,2328179.3,512.3150750328034,559.8395688211032,-375.83499054432104,1075.8459773368509,23459.122197623692,21484.44599609375,19509.769794563806,-40.857421875,228.80078125,1.2024059615056482,-62.241356431751065
2006-02-23,20837.265625,21115.095703125,20796.408203125,20992.5234375,20591.48046875,1020623,1287.7900390625,524.47998046875,11.869999885559082,1361.22998046875,0.017275731544276435,-8.659262087879531,20637.88125,20650.95546875,21431.73994140625,21629.762141927084,0.9795062601026769,0.9705388020337098,2254549.25,2316369.933333333,370.1245839868399,527.5710259641372,-338.10771713770373,1033.4367780627902,23399.8401701116,21431.73994140625,19463.639712700897,359.544921875,506.6328125,2.7600007266128657,-54.65515152464228
2006-02-24,21490.982421875,21915.900390625,21172.294921875,21915.900390625,21497.216796875,1293523,1289.4300537109375,524.5499877929689,11.460000038146973,1365.8199462890625,0.043046054671996584,47.5542169939173,20940.22578125,20636.246875,21408.45126953125,21662.720442708334,1.023703214898873,1.0116873570236136,2229767.9,2274659.8,355.4575053262216,544.3534484425634,-231.0365326850806,1025.5753619958052,23341.75322514219,21408.45126953125,19475.149313920312,923.376953125,1242.064453125,9.9180366249098,-35.17239333026182
2006-02-27,21981.271484375,22520.58984375,21973.099609375,22504.24609375,22074.32421875,1185832,1294.1199951171875,527.3900146484375,11.59000015258789,1374.8800048828125,0.026491657608345976,98.09149585849347,21343.896875,20761.2705078125,21406.4083984375,21701.398763020832,1.0512854690463924,1.0369951881671895,2199540.8,2248246.783333333,424.46981334527953,572.8739931158307,-97.58239723575753,995.5120827907477,23334.982315073063,21406.4083984375,19477.834481801936,588.345703125,1871.267578125,11.497975222702284,-22.758614721326364
2006-02-28,22880.134765625,22904.6484375,22406.189453125,22651.33203125,22218.599609375,1149119,1280.6600341796875,523.1900024414061,12.34000015258789,1371.5899658203125,0.006514625290602898,123.10838909452991,21739.39609375,20974.5458984375,21380.25966796875,21738.4427734375,1.0594507448936896,1.0419942342387087,2144532.4,2223832.6,499.7997573185189,586.3239454422908,19.821087344033003,960.0082900467658,23224.585143276126,21380.25966796875,19535.93419266137,147.0859375,1658.80859375,10.879995104923857,-6.237438965213598
2006-03-02,22634.990234375,22634.990234375,21973.099609375,22136.529296875,21713.6328125,1344922,1289.1400146484375,546.2899780273439,11.720000267028807,1367.699951171875,-0.022989454851361075,90.5752402714378,22040.10625,21240.9359375,21383.93681640625,21769.63056640625,1.0351942903184854,1.0168536957643612,2043999.8,2223200.316666667,569.5977753868985,540.956425209851,70.51110827726734,939.881442320211,23233.97681192215,21383.93681640625,19533.89682089035,-514.802734375,220.62890625,9.233868301802639,-18.913485820308008
2006-03-03,22185.55859375,22512.41796875,21376.58203125,21736.126953125,21320.876953125,1209083,1287.22998046875,537.780029296875,11.960000038146973,1328.949951171875,-0.01825357215602379,62.60121753514558,22188.826953125,21413.3541015625,21361.465234375,21784.747786458334,1.0175391395037403,0.9977681250290372,1979140.0,2217101.8666666667,598.1452900940592,484.1349370404495,77.48103904231539,953.8781919759102,23182.705520748765,21361.465234375,19540.224948001232,-400.40234375,-768.119140625,4.354645545368485,-28.77263871782824
2006-03-06,21409.267578125,21776.984375,21327.552734375,21736.126953125,21320.876953125,1111182,1278.260009765625,528.5700073242189,12.739999771118164,1344.760009765625,0.0,40.63531213392009,22152.872265625,21546.5490234375,21390.06533203125,21795.915462239584,1.0161786144979899,0.9972568938791232,1940407.7,2210717.8666666667,571.0029859625604,463.230245644391,82.05883620532768,917.8462954508452,23215.97057750423,21390.06533203125,19564.160086558266,0.0,-915.205078125,3.180757783409449,-28.77263871782824
2006-03-07,21417.439453125,21727.955078125,21164.125,21164.125,20759.8046875,736708,1275.8800048828125,513.4400024414061,12.65999984741211,1316.6700439453125,-0.02666808120063692,15.086623756535026,21884.848046875,21614.3724609375,21369.63671875,21794.553548177082,0.9903830036301141,0.9710740324740531,1870530.45,2203701.5833333335,521.2105010268763,472.8401571860779,39.08050055720014,893.1431281418563,23196.053860198615,21369.63671875,19543.219577301385,-572.001953125,-972.404296875,-0.38461573819139616,-42.857108505699145
2006-03-08,20526.748046875,21131.4375,20502.234375,20608.462890625,20214.7578125,1634955,1278.469970703125,510.6199951171875,12.31999969482422,1314.050048828125,-0.02660572769961946,-45.40080267336064,21476.27421875,21607.83515625,21268.3103515625,21771.53720703125,0.9689750878170242,0.9465782179114743,1757760.15,2191953.4,467.1085741094019,483.45416571396044,-39.36366858229667,876.6250922031522,23026.25934378361,21268.3103515625,19510.36135934139,-555.662109375,-1127.6640625,-6.280197484677263,-65.65421226192504
2006-03-09,20526.748046875,21188.638671875,20526.748046875,21123.267578125,20719.728515625,1009609,1272.22998046875,503.5299987792969,12.68000030517578,1311.2099609375,0.024673392340450937,-38.344880801072335,21273.621875,21656.8640625,21219.69013671875,21744.979915364584,0.9954559864930874,0.9714089256619505,1671790.4,2187547.8333333335,435.1881386109288,502.39295699891375,-59.30714604392779,861.2869159743557,22936.731493593365,21219.69013671875,19502.648779844134,514.8046875,-612.859375,-7.014386525334593,-58.91890460231369
2006-03-10,20722.865234375,21237.66796875,20657.4921875,20861.779296875,20463.23828125,856638,1281.4200439453125,502.3399963378906,11.850000381469727,1320.0699462890625,-0.012456293012298371,-45.834637622507316,21098.75234375,21643.7896484375,21147.37255859375,21714.20068359375,0.9864950947959399,0.9607435982037874,1652516.05,2152221.7,441.4043714853166,519.7748307896879,-95.11597679256738,841.2075492083303,22795.39897989366,21147.37255859375,19499.34613729384,-261.48828125,-302.345703125,-8.132422687678753,-67.56759026462464
2006-03-13,20976.1796875,21237.66796875,20820.921875,20959.837890625,20559.419921875,682863,1284.1300048828125,499.92999267578125,11.369999885559082,1338.280029296875,0.004689204506964609,-44.567485554278726,20943.49453125,21548.1833984375,21092.21513671875,21693.772005208335,0.9937238812881584,0.9661684415966422,1609867.7,2131866.35,405.5523129527218,488.27764945764113,-114.26504780027608,810.8888738184496,22686.952060445565,21092.21513671875,19497.478212991937,98.05859375,351.375,-5.5248584251122,-70.20645036652854
2006-03-14,20861.779296875,21000.6953125,20477.720703125,20494.0625,20102.541015625,811358,1297.47998046875,511.0799865722656,10.739999771118164,1326.300048828125,-0.022473000509686678,-84.51407144135148,20809.48203125,21347.1650390625,21054.2177734375,21674.569010416668,0.9733946290731255,0.945534948821851,1566974.6,2112143.2666666666,352.91228524145583,437.06139313416605,-165.1215870407832,790.3235692153461,22667.82629857824,21054.2177734375,19440.60924829676,-465.775390625,-629.205078125,-5.3227700102392195,-87.02065208731256
2006-03-15,20820.921875,21229.49609375,20820.921875,20837.265625,20439.19140625,1008385,1303.02001953125,512.6300048828125,11.350000381469727,1333.97998046875,0.01660797940922311,-56.18246229401924,20855.242578125,21165.7583984375,21070.1521484375,21670.483268229167,0.9889470886685187,0.9615505739804734,1480331.75,2097662.0,287.6091614868589,377.3588677981304,-175.70669941393498,786.4028566821071,22668.510223315203,21070.1521484375,19471.7940735598,343.203125,-24.513671875,-1.1627917749115868,-85.18518220454584
2006-03-16,21164.125,21180.466796875,20518.578125,20624.806640625,20230.787109375,691429,1305.3299560546875,496.05999755859375,11.979999542236328,1335.97998046875,-0.010248646722692874,-75.7031892598871,20755.550390625,21014.5861328125,21127.76103515625,21660.13271484375,0.9761946193117982,0.9522013051420855,1217649.7,2082120.1333333333,236.60598679895355,335.89706270494116,-198.94581812465185,777.5089863387423,22566.762015910208,21127.76103515625,19688.760054402293,-212.458984375,-335.03125,-2.923081448849818,-93.93941832644313
2006-03-17,20673.8359375,20853.607421875,20592.12109375,20714.693359375,20318.95703125,483388,1307.25,496.3699951171875,12.119999885559082,1341.1199951171875,0.004348735741529017,-72.46292636929306,20726.133203125,20912.4427734375,21162.8984375,21658.4984375,0.9788211865473591,0.9564233374327153,1128436.9,2069494.9166666667,193.76483506836948,317.58460327684304,-207.7154655547056,740.6502250377607,22523.376776176003,21162.8984375,19802.420098823997,89.88671875,220.630859375,-0.4711373587104051,-90.235693758264
2006-03-20,20747.37890625,21303.0390625,20739.20703125,21049.72265625,20647.587890625,715904,1305.0799560546875,498.2099914550781,11.789999961853027,1346.68994140625,0.016044209222885637,-29.39432916087155,20744.11015625,20843.80234375,21195.17568359375,21648.147884114584,0.9931374464871109,0.9723567470497692,1019276.7,2053891.85,191.66179349945338,298.60705322608766,-185.49316033688592,729.7713306154207,22512.052427244274,21195.17568359375,19878.298939943223,335.029296875,212.45703125,-2.865766229636768,-76.43102655991089
2006-03-21,21204.982421875,21531.83984375,21204.982421875,21392.92578125,20984.234375,855414,1297.22998046875,497.2200012207031,11.619999885559082,1336.6500244140625,0.016172908312750933,37.99601307748283,20923.8828125,20866.682421875,21240.52744140625,21653.05078125,1.0071748849111282,0.9879866812936471,1000247.1,2034107.5833333333,200.61635147699246,276.76431835922415,-138.59061311111145,712.0817489643192,22518.47156834461,21240.52744140625,19962.583314467895,343.203125,768.119140625,1.394271228831756,-57.57576580638503
2006-03-22,21082.41015625,21245.83984375,20739.20703125,21123.267578125,20719.728515625,551919,1305.0400390625,497.5899963378906,11.210000038146973,1309.8299560546875,-0.01268509694867554,-8.860045122208106,20981.083203125,20918.162890625,21262.9990234375,21649.646028645835,0.9934284225306844,0.9756865100785318,977790.9,2023501.5833333333,215.3105678501485,251.4598646685037,-121.77541866087631,707.9129633240108,22515.853135681937,21262.9990234375,20010.144911193063,-269.658203125,408.57421875,-0.9578462132729393,-68.27307502171796
2006-03-23,21654.412109375,22062.986328125,21589.041015625,22046.64453125,21625.46484375,1282509,1301.6700439453125,499.9200134277344,11.170000076293944,1312.260009765625,0.04278523347396194,198.07185614456583,21265.45078125,21010.5005859375,21333.68232421875,21653.459407552084,1.033419556745807,1.0181580742502874,981768.15,2011467.85,270.52302582922374,253.5645063140887,-33.55366699147635,724.4705195151529,22595.860520378385,21333.68232421875,20071.504128059114,923.376953125,996.921875,1.048695542415068,-1.0308554362932079
2006-03-24,22389.845703125,23370.421875,22308.130859375,23370.421875,22923.955078125,1992296,1302.949951171875,504.8399963378906,11.1899995803833,1321.22998046875,0.05831088883571588,291.73591230922875,21796.596484375,21261.36484375,21452.57724609375,21688.869108072915,1.0893992645688044,1.077530679840803,1030351.8,2012773.2166666666,410.4848900544278,302.12486256139863,141.54878885481958,767.278149817642,22983.241648049803,21452.57724609375,19921.9128441377,1323.77734375,1977.49609375,9.999990807023806,-0.0
2006-03-27,23215.1640625,23378.59375,22716.705078125,23247.8515625,22803.7265625,1302090,1301.6099853515625,503.8200073242188,11.460000038146973,1330.3399658203125,-0.005258468759088054,201.31102787454523,22236.222265625,21490.1662109375,21519.1748046875,21724.8236328125,1.0803319259916948,1.0701054220475772,1030780.15,2010978.3666666667,557.9458290428589,374.8038112711562,267.346542280211,759.7503299645961,23229.98188882969,21519.1748046875,19808.36772054531,-122.5703125,2124.583984375,10.228601946385085,-4.506994459507409
2006-03-28,23206.994140625,23452.13671875,22643.162109375,22798.419921875,22362.876953125,589856,1293.22998046875,493.510009765625,11.579999923706055,1331.31005859375,-0.019521663151444296,136.1917800606764,22517.32109375,21720.601953125,21533.88349609375,21737.080859375,1.0587231014791474,1.0488262002320452,1000981.35,1986523.3833333333,670.5216584468475,435.56900496192003,327.007254774122,763.266349922482,23282.94496493988,21533.88349609375,19784.822027247617,-449.431640625,751.775390625,3.333336579248569,-21.977988063570777
2006-03-29,22798.419921875,22920.9921875,22430.703125,22880.134765625,22443.029296875,531115,1302.8900146484375,505.6300048828125,10.949999809265137,1332.719970703125,0.003577761771009792,93.02666185345929,22868.69453125,21924.8888671875,21545.3236328125,21744.707584635416,1.0619536357662156,1.0522162543032707,970081.15,1974448.85,707.2836984893482,461.2971331697484,376.5419628702148,743.7679722494477,23326.175329413974,21545.3236328125,19764.471936211023,81.71484375,-490.287109375,2.0408200596219395,-19.230731347605655
2006-03-30,23288.708984375,23533.8515625,22961.849609375,23435.794921875,22988.076171875,1266600,1300.25,505.510009765625,11.56999969482422,1338.1400146484375,0.02399558724161812,111.44299339706686,23146.524609375,22205.9876953125,21610.2869140625,21764.319140625,1.0844740292006296,1.0767989005514096,966165.05,1979037.9833333334,669.8555737244052,470.18929977681455,455.38629691563983,737.335745436987,23559.497873695844,21610.2869140625,19661.075954429158,555.66015625,187.943359375,5.286347052557505,-3.208522315862262
2006-03-31,23705.453125,24865.802734375,23411.279296875,24514.4296875,24046.10546875,2011876,1294.8699951171875,499.6499938964844,11.390000343322756,1359.5999755859375,0.04499739447814373,142.02527008641042,23375.326171875,22585.961328125,21749.20205078125,21794.281217447915,1.1271415673210605,1.1248101941473714,1006304.7,1982607.3166666667,620.635475747698,515.560182901063,598.0142744436453,788.5634377272023,24074.255944980818,21749.20205078125,19424.14815658168,1078.634765625,1716.009765625,7.913667951370784,-8.007440252316956
2006-04-03,25127.291015625,25781.0078125,24522.6015625,25731.978515625,25240.39453125,1169923,1297.81005859375,505.17999267578125,11.56999969482422,1379.75,0.04847262007380734,166.1848081876989,23872.1515625,23054.1869140625,21948.99462890625,21842.220540364582,1.1723534016331052,1.1780843650063928,1009241.75,1980588.1,657.9493848772896,607.9476069600743,800.0712656400174,822.7073439609736,24850.489897898395,21948.99462890625,19047.499359914105,1217.548828125,2851.84375,12.584911208497429,-0.9316855480551255
2006-04-04,25781.0078125,26132.380859375,25127.291015625,25396.94921875,24911.763671875,1098944,1305.9300537109375,504.0400085449219,11.140000343322754,1385.6400146484375,-0.013105540212313653,148.92830888160265,24391.857421875,23454.5892578125,22160.63583984375,21878.9921875,1.1460388322020758,1.16079154839956,1027353.55,1977141.15,709.9518163255428,690.2367373861952,922.5344200672007,835.7346653744755,25400.077287248583,22160.63583984375,18921.19439243892,-335.029296875,1961.154296875,9.51374278410455,-13.100418297952139
